level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	762	1000	-1	
2	1	1	0	0	0	0	0	38	763	-1	
3	1	1	1	0	0	0	0	38	763	-1	
4	1	1	1	1	0	0	0	38	763	-1	
5	1	1	1	1	1	0	0	38	763	95.000000	 
2	1	2	0	0	0	557	179	58	10	-1	
3	1	2	1	0	0	557	179	58	10	-1	
4	1	2	1	1	0	557	179	58	10	-1	
5	1	2	1	1	1	557	179	58	10	95.000000	 
2	1	3	0	0	0	168	196	254	19	-1	
3	1	3	1	0	0	168	196	254	19	-1	
4	1	3	1	1	0	168	196	254	19	-1	
5	1	3	1	1	1	164	190	29	31	51.780426	‘Ted
5	1	3	1	1	2	200	190	39	31	82.471375	Bates
5	1	3	1	1	3	246	203	4	7	0.000000	&
5	1	3	1	1	4	259	190	32	31	92.413895	comp
5	1	3	1	1	5	298	190	19	31	14.305641	>.
5	1	3	1	1	6	320	190	18	31	14.305641	inc
5	1	3	1	1	7	342	196	80	19	91.570717	/advertising
2	1	4	0	0	0	190	281	364	34	-1	
3	1	4	1	0	0	190	281	364	34	-1	
4	1	4	1	1	0	190	281	364	34	-1	
5	1	4	1	1	1	190	281	364	34	95.000000	 
2	1	5	0	0	0	162	250	450	307	-1	
3	1	5	1	0	0	163	250	449	307	-1	
4	1	5	1	1	0	163	250	449	32	-1	
5	1	5	1	1	1	163	250	8	32	41.287083	1
5	1	5	1	1	2	184	250	22	32	37.174335	mam
5	1	5	1	1	3	213	263	6	8	58.366699	a
5	1	5	1	1	4	224	250	46	32	0.000000	emaangE
5	1	5	1	1	5	277	250	28	32	28.245972	sae
5	1	5	1	1	6	317	250	54	32	0.000000	GxrATON
5	1	5	1	1	7	490	263	15	7	14.276726	Ove
5	1	5	1	1	8	517	254	19	31	14.276726	_
5	1	5	1	1	9	536	263	76	11	35.980492	AOE
5	1	5	1	1	10	571	254	11	31	40.927944	30
5	1	5	1	1	11	591	263	21	11	24.282059	397
4	1	5	1	2	0	166	282	429	13	-1	
5	1	5	1	2	1	166	282	32	10	33.837578	Poet
5	1	5	1	2	2	222	282	35	8	19.871529	aN
5	1	5	1	2	3	490	285	36	9	0.000000	trosene
5	1	5	1	2	4	537	282	15	8	11.441498	O°
5	1	5	1	2	5	558	276	37	27	11.050331	ST
4	1	5	1	3	0	166	311	57	12	-1	
5	1	5	1	3	1	166	311	57	12	37.429405	wee
4	1	5	1	4	0	164	331	69	13	-1	
5	1	5	1	4	1	160	322	26	31	32.132767	Fits
5	1	5	1	4	2	193	322	42	31	23.226646	Bats
4	1	5	1	5	0	179	366	267	18	-1	
5	1	5	1	5	1	179	366	95	16	96.398552	EXPORT
5	1	5	1	5	2	353	366	36	27	6.234756	BEL
5	1	5	1	5	3	393	366	57	27	3.900375	pepe
4	1	5	1	6	0	376	394	40	10	-1	
5	1	5	1	6	1	376	394	40	10	19.119576	oe
4	1	5	1	7	0	192	414	235	15	-1	
5	1	5	1	7	1	192	415	73	14	96.053780	RADIO
5	1	5	1	7	2	366	414	61	10	27.345993	mate
4	1	5	1	8	0	162	447	420	25	-1	
5	1	5	1	8	1	162	447	45	23	13.992477	exon
5	1	5	1	8	2	328	449	30	22	23.729065	wa
5	1	5	1	8	3	450	449	56	23	0.000000	coxerms
5	1	5	1	8	4	536	453	46	11	9.603355	Se
4	1	5	1	9	0	162	456	414	35	-1	
5	1	5	1	9	1	162	456	25	31	25.027748	om
5	1	5	1	9	2	328	459	38	32	58.261230	come
5	1	5	1	9	3	469	459	15	32	62.795624	we
5	1	5	1	9	4	541	472	35	12	41.103176	pers
4	1	5	1	10	0	541	491	35	13	-1	
5	1	5	1	10	1	541	491	35	13	40.524120	22.8
4	1	5	1	11	0	454	519	126	9	-1	
5	1	5	1	11	1	450	505	16	31	19.662567	vee
5	1	5	1	11	2	475	505	12	31	58.286072	nz
5	1	5	1	11	3	492	519	88	9	40.358849	som
5	1	5	1	11	4	540	505	19	31	73.987907	15,
5	1	5	1	11	5	561	505	24	31	69.112671	197
4	1	5	1	12	0	166	547	70	10	-1	
5	1	5	1	12	1	166	547	70	10	0.000000	vermer
5	1	5	1	12	2	205	535	7	31	0.000000	-
5	1	5	1	12	3	216	547	20	10	57.148941	100%
2	1	6	0	0	0	528	694	89	46	-1	
3	1	6	1	0	0	528	694	89	46	-1	
4	1	6	1	1	0	528	694	89	46	-1	
5	1	6	1	1	1	528	694	89	46	95.000000	  
2	1	7	0	0	0	415	700	113	15	-1	
3	1	7	1	0	0	415	700	113	15	-1	
4	1	7	1	1	0	415	700	113	15	-1	
5	1	7	1	1	1	415	700	113	15	55.012608	BUDGET#®
2	1	8	0	0	0	522	719	42	14	-1	
3	1	8	1	0	0	522	719	42	14	-1	
4	1	8	1	1	0	522	719	42	14	-1	
5	1	8	1	1	1	522	719	42	14	43.571930	oy
2	1	9	0	0	0	4	0	577	904	-1	
3	1	9	1	0	0	4	0	577	904	-1	
4	1	9	1	1	0	4	0	577	904	-1	
5	1	9	1	1	1	4	0	577	904	95.000000	   
2	1	10	0	0	0	668	0	92	921	-1	
3	1	10	1	0	0	668	0	92	921	-1	
4	1	10	1	1	0	668	0	92	921	-1	
5	1	10	1	1	1	668	0	92	921	95.000000	 
