level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	762	1000	-1	
2	1	1	0	0	0	137	227	381	37	-1	
3	1	1	1	0	0	137	227	381	37	-1	
4	1	1	1	1	0	137	227	240	15	-1	
5	1	1	1	1	1	137	227	33	15	54.937138	‘Ted
5	1	1	1	1	2	174	227	45	12	41.200661	Bates
5	1	1	1	1	3	225	231	56	10	5.524864	newyor’
5	1	1	1	1	4	295	227	82	15	86.736580	‘advertising
4	1	1	1	2	0	220	255	298	9	-1	
5	1	1	1	2	1	220	255	45	8	93.070290	BROWN
5	1	1	1	2	2	271	255	8	8	93.070290	&
5	1	1	1	2	3	284	255	77	9	94.187256	WILLIAMSON
5	1	1	1	2	4	366	255	58	9	93.309273	TOBACCO
5	1	1	1	2	5	430	255	88	9	95.981575	CORPORATION
2	1	2	0	0	0	134	272	358	28	-1	
3	1	2	1	0	0	134	272	358	28	-1	
4	1	2	1	1	0	134	272	358	28	-1	
5	1	2	1	1	1	134	272	24	28	60.942654	Lal
5	1	2	1	1	2	238	280	46	13	96.416992	PRINT
5	1	2	1	1	3	293	280	113	13	96.229485	PRODUCTION
5	1	2	1	1	4	415	281	77	13	96.165855	ESTIMATE
2	1	3	0	0	0	414	312	125	19	-1	
3	1	3	1	0	0	414	312	125	19	-1	
4	1	3	1	1	0	446	312	93	9	-1	
5	1	3	1	1	1	446	312	33	7	0.000000	eva
5	1	3	1	1	2	486	313	15	6	24.421341	wa
5	1	3	1	1	3	506	313	8	8	43.200386	2,
5	1	3	1	1	4	522	312	17	8	48.281105	3272
4	1	3	1	2	0	414	323	120	8	-1	
5	1	3	1	2	1	414	324	20	7	22.595901	are"
5	1	3	1	2	2	456	323	49	7	0.000000	HMMRARY
5	1	3	1	2	3	496	311	15	28	68.615616	76,
5	1	3	1	2	4	521	323	13	8	50.823574	1272
2	1	4	0	0	0	147	364	314	7	-1	
3	1	4	1	0	0	147	364	314	7	-1	
4	1	4	1	1	0	147	364	314	7	-1	
5	1	4	1	1	1	147	364	33	6	41.962509	suexcr
5	1	4	1	1	2	184	369	28	2	29.053261	fest
5	1	4	1	1	3	244	369	47	2	21.737480	eA
5	1	4	1	1	4	283	352	12	28	34.200607	=
5	1	4	1	1	5	414	364	17	7	37.502407	ew
5	1	4	1	1	6	434	364	19	7	68.637077	cove
5	1	4	1	1	7	459	365	2	5	0.000000	#
2	1	5	0	0	0	147	381	218	10	-1	
3	1	5	1	0	0	147	381	218	10	-1	
4	1	5	1	1	0	147	381	218	10	-1	
5	1	5	1	1	1	147	384	94	6	0.795959	mrorocnamenannst
5	1	5	1	1	2	257	381	36	7	0.000000	ARGS
5	1	5	1	1	3	299	372	33	28	0.000000	SOMES
5	1	5	1	1	4	337	381	28	10	16.772293	IT
2	1	6	0	0	0	144	401	439	14	-1	
3	1	6	1	0	0	144	401	439	14	-1	
4	1	6	1	1	0	144	401	439	14	-1	
5	1	6	1	1	1	144	401	439	14	95.000000	 
2	1	7	0	0	0	144	481	445	14	-1	
3	1	7	1	0	0	144	481	445	14	-1	
4	1	7	1	1	0	144	481	445	14	-1	
5	1	7	1	1	1	144	481	445	14	95.000000	 
2	1	8	0	0	0	136	532	103	274	-1	
3	1	8	1	0	0	136	532	103	274	-1	
4	1	8	1	1	0	136	532	83	14	-1	
5	1	8	1	1	1	136	532	67	14	0.000000	Revtoonsba’
5	1	8	1	1	2	206	533	13	6	17.810913	Fee
4	1	8	1	2	0	157	542	74	9	-1	
5	1	8	1	2	1	157	542	21	7	68.894272	‘Sock
5	1	8	1	2	2	182	542	49	9	20.052483	Pretoysniny
4	1	8	1	3	0	157	552	70	9	-1	
5	1	8	1	3	1	157	552	18	7	54.940533	Pack
5	1	8	1	3	2	178	552	49	9	0.000000	Provopsn
4	1	8	1	4	0	158	562	68	9	-1	
5	1	8	1	4	1	158	562	16	7	69.544823	Une
5	1	8	1	4	2	177	562	49	9	19.329239	Phetopronny
4	1	8	1	5	0	147	582	41	7	-1	
