level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	8	1	2	0	99	160	501	31	-1	
5	1	8	1	2	1	99	160	38	31	73.995605	BRAND
5	1	8	1	2	2	312	172	39	8	0.000000	meDi
5	1	8	1	2	3	534	173	66	7	52.101711	DESCRIPTION
4	1	8	1	3	0	54	194	606	14	-1	
5	1	8	1	3	1	54	194	32	10	88.913254	BULL
5	1	8	1	3	2	96	194	50	10	82.936127	OURHAM
5	1	8	1	3	3	164	194	50	10	87.109901	015100
5	1	8	1	3	4	501	197	32	10	95.898018	FREE
5	1	8	1	3	5	544	197	64	11	72.527878	(GRATIS)
5	1	8	1	3	6	619	198	41	10	96.149529	PACKS
2	1	9	0	0	0	185	322	329	16	-1	
3	1	9	1	0	0	185	322	329	16	-1	
4	1	9	1	1	0	185	322	329	16	-1	
5	1	9	1	1	1	185	330	74	8	20.128036	peniop-From
5	1	9	1	1	2	276	322	37	11	61.018082	10/21
5	1	9	1	1	3	433	329	27	8	0.000000	rHau
5	1	9	1	1	4	476	323	38	11	80.167252	12/81
2	1	10	0	0	0	18	355	47	10	-1	
3	1	10	1	0	0	18	355	47	10	-1	
4	1	10	1	1	0	18	355	47	10	-1	
5	1	10	1	1	1	18	355	47	10	83.250366	REMARKS
2	1	11	0	0	0	52	345	634	2	-1	
3	1	11	1	0	0	52	345	634	2	-1	
4	1	11	1	1	0	52	345	634	2	-1	
5	1	11	1	1	1	52	345	634	2	95.000000	 
2	1	12	0	0	0	54	392	615	70	-1	
3	1	12	1	0	0	54	392	615	39	-1	
4	1	12	1	1	0	55	392	589	12	-1	
5	1	12	1	1	1	55	392	16	9	95.223404	To
5	1	12	1	1	2	80	394	41	8	48.765488	sever
5	1	12	1	1	3	131	392	41	10	95.274895	state
5	1	12	1	1	4	181	392	25	10	96.584877	and
5	1	12	1	1	5	217	392	37	10	75.319931	local
5	1	12	1	1	6	267	393	40	9	95.936699	taxes
5	1	12	1	1	7	317	392	23	10	96.189224	for
5	1	12	1	1	8	350	392	22	10	96.037979	the
5	1	12	1	1	9	382	392	58	12	95.544693	factory
5	1	12	1	1	10	449	392	50	11	93.246773	banded
5	1	12	1	1	11	510	393	21	10	90.484726	1W1
5	1	12	1	1	12	543	394	21	9	82.975754	UP.
5	1	12	1	1	13	586	394	32	10	90.561935	Thie
5	1	12	1	1	14	627	394	17	10	72.107239	UP
4	1	12	1	2	0	54	406	615	13	-1	
5	1	12	1	2	1	54	406	31	10	87.105179	witl
5	1	12	1	2	2	97	406	15	9	94.918472	be
5	1	12	1	2	3	122	406	75	10	96.262863	conducted
5	1	12	1	2	4	207	406	49	12	96.002663	during
5	1	12	1	2	5	267	407	23	9	95.329292	the
5	1	12	1	2	6	302	406	22	10	85.296059	4th
5	1	12	1	2	7	333	406	56	12	96.502884	quarter
5	1	12	1	2	8	400	407	29	9	89.761871	1991
5	1	12	1	2	9	442	407	15	10	95.689690	to
5	1	12	1	2	10	467	407	32	11	95.755814	gain
5	1	12	1	2	11	511	407	88	10	80.316254	incremental
5	1	12	1	2	12	611	407	58	12	95.639557	package
4	1	12	1	3	0	54	419	409	12	-1	
5	1	12	1	3	1	54	420	24	9	96.862381	and
5	1	12	1	3	2	88	420	50	10	95.906273	carton
5	1	12	1	3	3	147	420	67	11	50.242302	displays
5	1	12	1	3	4	224	421	24	9	95.973991	and
5	1	12	1	3	5	259	422	65	8	93.290657	increase
5	1	12	1	3	6	333	419	39	11	96.394737	brand
5	1	12	1	3	7	382	422	81	9	96.183228	awareness.
3	1	12	2	0	0	54	448	615	14	-1	
4	1	12	2	1	0	54	448	615	14	-1	
5	1	12	2	1	1	54	448	41	10	96.150871	These
5	1	12	2	1	2	105	450	66	10	91.784416	expenses
5	1	12	2	1	3	181	448	31	10	56.815346	wii]
5	1	12	2	1	4	224	448	15	10	96.402771	be
5	1	12	2	1	5	250	448	65	11	61.286213	reported
5	1	12	2	1	6	325	450	15	8	94.704819	on
5	1	12	2	1	7	350	448	22	10	92.903740	the
5	1	12	2	1	8	381	448	41	11	67.895157	Freld
5	1	12	2	1	9	433	448	41	11	86.372597	Sales
5	1	12	2	1	10	483	449	118	12	75.292183	Organization’s
5	1	12	2	1	11	610	452	59	10	95.762459	expense
2	1	13	0	0	0	291	477	149	10	-1	
3	1	13	1	0	0	291	477	149	10	-1	
4	1	13	1	1	0	291	477	149	10	-1	
5	1	13	1	1	1	291	477	72	10	89.514053	APPROVALS
5	1	13	1	1	2	373	477	67	10	95.209740	ATTACHED
2	1	14	0	0	0	407	602	160	13	-1	
3	1	14	1	0	0	407	602	160	13	-1	
4	1	14	1	1	0	407	602	160	13	-1	
5	1	14	1	1	1	407	606	43	9	24.762657	toraLs
5	1	14	1	1	2	485	602	82	12	22.597282	138,000.00
2	1	15	0	0	0	20	624	672	275	-1	
3	1	15	1	0	0	20	624	672	275	-1	
4	1	15	1	1	0	32	624	660	20	-1	
5	1	15	1	1	1	32	624	660	20	95.000000	    
4	1	15	1	2	0	31	644	315	18	-1	
5	1	15	1	2	1	31	644	315	18	95.000000	  
4	1	15	1	3	0	95	662	140	46	-1	
5	1	15	1	3	1	95	662	140	46	95.000000	   
4	1	15	1	4	0	112	708	123	40	-1	
5	1	15	1	4	1	112	708	123	40	95.000000	   
4	1	15	1	5	0	199	748	36	29	-1	
5	1	15	1	5	1	199	748	36	29	95.000000	  
4	1	15	1	6	0	93	777	143	66	-1	
5	1	15	1	6	1	93	777	143	66	95.000000	   
4	1	15	1	7	0	114	843	122	39	-1	
5	1	15	1	7	1	114	843	122	39	95.000000	  
4	1	15	1	8	0	20	882	667	17	-1	
5	1	15	1	8	1	20	882	667	17	95.000000	 
2	1	16	0	0	0	385	632	141	8	-1	
3	1	16	1	0	0	385	632	141	8	-1	
4	1	16	1	1	0	385	632	141	8	-1	
5	1	16	1	1	1	385	632	68	8	52.970467	ACCOUNTING
5	1	16	1	1	2	456	632	70	7	85.037506	DISTRIBUTION
2	1	17	0	0	0	31	629	64	16	-1	
3	1	17	1	0	0	31	629	64	16	-1	
4	1	17	1	1	0	31	629	64	16	-1	
5	1	17	1	1	1	31	629	64	16	95.000000	 
2	1	18	0	0	0	95	633	57	8	-1	
3	1	18	1	0	0	95	633	57	8	-1	
4	1	18	1	1	0	95	633	57	8	-1	
5	1	18	1	1	1	95	633	57	8	70.017372	APPROVALS
2	1	19	0	0	0	152	629	233	15	-1	
3	1	19	1	0	0	152	629	233	15	-1	
4	1	19	1	1	0	152	629	233	15	-1	
5	1	19	1	1	1	152	629	233	15	95.000000	 
2	1	20	0	0	0	19	666	33	9	-1	
3	1	20	1	0	0	19	666	33	9	-1	
4	1	20	1	1	0	19	666	33	9	-1	
5	1	20	1	1	1	19	666	33	9	63.233932	Agency.
2	1	21	0	0	0	54	672	44	2	-1	
3	1	21	1	0	0	54	672	44	2	-1	
4	1	21	1	1	0	54	672	44	2	-1	
5	1	21	1	1	1	54	672	44	2	95.000000	 
2	1	22	0	0	0	20	695	177	9	-1	
3	1	22	1	0	0	20	695	177	9	-1	
4	1	22	1	1	0	20	695	177	9	-1	
5	1	22	1	1	1	20	695	73	9	0.221901	Forwoasting_—
5	1	22	1	1	2	102	701	95	1	0.221901	3.
2	1	23	0	0	0	19	724	91	9	-1	
3	1	23	1	0	0	19	724	91	9	-1	
4	1	23	1	1	0	19	724	91	9	-1	
5	1	23	1	1	1	19	724	73	9	16.125267	Maeting
2	1	24	0	0	0	19	752	177	8	-1	
3	1	24	1	0	0	19	752	177	8	-1	
4	1	24	1	1	0	19	752	177	8	-1	
5	1	24	1	1	1	19	752	139	8	21.196167	Paleo
2	1	25	0	0	0	712	160	4	603	-1	
3	1	25	1	0	0	712	160	4	603	-1	
4	1	25	1	1	0	712	160	4	603	-1	
5	1	25	1	1	1	712	160	4	603	95.000000	 
2	1	26	0	0	0	15	781	75	51	-1	
3	1	26	1	0	0	15	781	75	51	-1	
4	1	26	1	1	0	20	781	70	9	-1	
5	1	26	1	1	1	20	781	14	8	0.000000	V2,
5	1	26	1	1	2	40	781	50	9	0.000000	-Merketing
4	1	26	1	2	0	15	809	54	23	-1	
5	1	26	1	2	1	15	809	54	23	0.000000	oo
2	1	27	0	0	0	20	869	176	9	-1	
3	1	27	1	0	0	20	869	176	9	-1	
4	1	27	1	1	0	20	869	176	9	-1	
5	1	27	1	1	1	20	869	161	9	0.000000	a
2	1	28	0	0	0	265	783	130	40	-1	
3	1	28	1	0	0	265	783	130	40	-1	
4	1	28	1	1	0	265	783	130	11	-1	
5	1	28	1	1	1	265	783	25	10	51.018562	oct
5	1	28	1	1	2	301	783	6	11	39.606354	$
5	1	28	1	1	3	321	775	8	28	18.726456	+
5	1	28	1	1	4	339	783	56	11	83.117630	46,000,
4	1	28	1	2	0	265	797	130	12	-1	
5	1	28	1	2	1	265	797	25	10	71.719299	NOV
5	1	28	1	2	2	300	798	7	10	36.545795	@
5	1	28	1	2	3	340	797	55	12	55.708786	48,000,
4	1	28	1	3	0	266	811	129	12	-1	
5	1	28	1	3	1	266	812	24	9	86.957565	DEC
5	1	28	1	3	2	300	812	7	10	86.957565	$
5	1	28	1	3	3	340	811	55	12	44.726070	48,000.
2	1	29	0	0	0	72	816	41	2	-1	
3	1	29	1	0	0	72	816	41	2	-1	
4	1	29	1	1	0	72	816	41	2	-1	
5	1	29	1	1	1	72	816	41	2	95.000000	 
2	1	30	0	0	0	432	787	210	93	-1	
3	1	30	1	0	0	432	787	210	93	-1	
4	1	30	1	1	0	432	787	210	93	-1	
5	1	30	1	1	1	432	787	210	93	95.000000	 
2	1	31	0	0	0	0	923	297	5	-1	
3	1	31	1	0	0	0	923	297	5	-1	
4	1	31	1	1	0	0	923	297	5	-1	
5	1	31	1	1	1	0	923	297	5	95.000000	 
2	1	32	0	0	0	299	923	381	5	-1	
3	1	32	1	0	0	299	923	381	5	-1	
4	1	32	1	1	0	299	923	381	5	-1	
5	1	32	1	1	1	299	923	381	5	95.000000	 
